year,month,day,Upwelling (m^2/s)
2002,   2,  14,0.5078
2002,   2,  15,0.2637
2002,   2,  16,0.2841
2002,   2,  17,-0.1414
2002,   2,  18,0.8053
2002,   2,  19,0.4612
2002,   2,  20,1.0057
2002,   2,  21,0.3470
2002,   2,  22,-0.0235
2002,   2,  23,2.1889
2002,   2,  24,2.4632
2002,   2,  25,0.3656
2002,   2,  26,0.0820
2002,   2,  27,0.3659
2002,   2,  28,0.3492
2002,   3,   1,0.1530
2002,   3,   2,-0.1140
2002,   3,   3,-0.0575
2002,   3,   4,0.1313
2002,   3,   5,0.7603
2002,   3,   6,0.4281
2002,   3,   7,-0.1275
2002,   3,   8,3.5284
2002,   3,   9,0.4487
2002,   3,  10,0.6131
2002,   3,  11,1.0207
2002,   3,  12,0.9524
2002,   3,  13,4.5442
2002,   3,  14,4.3202
2002,   3,  15,1.9161
2002,   3,  16,2.4213
2002,   3,  17,1.1258
2002,   3,  18,2.2703
2002,   3,  19,0.3487
2002,   3,  20,0.0070
2002,   3,  21,0.3954
2002,   3,  22,0.0559
2002,   3,  23,-0.0960
2002,   3,  24,1.4800
2002,   3,  25,0.6912
2002,   3,  26,0.3213
2002,   3,  27,-0.0190
2002,   3,  28,-0.0311
2002,   3,  29,-0.0121
2002,   3,  30,0.1020
2002,   3,  31,0.4698
2002,   4,   1,0.3119
2002,   4,   2,-0.0524
2002,   4,   3,-0.0397
2002,   4,   4,-0.0661
2002,   4,   5,-0.2225
2002,   4,   6,0.2398
2002,   4,   7,1.5261
2002,   4,   8,0.4290
2002,   4,   9,0.8484
2002,   4,  10,0.9791
2002,   4,  11,1.2217
2002,   4,  12,0.8010
2002,   4,  13,0.4317
2002,   4,  14,0.7283
2002,   4,  15,4.2789
2002,   4,  16,1.6418
2002,   4,  17,0.7003
2002,   4,  18,2.2442
2002,   4,  19,1.2899
2002,   4,  20,0.6884
2002,   4,  21,0.5669
2002,   4,  22,0.2741
2002,   4,  23,-0.0805
2002,   4,  24,-0.1725
2002,   4,  25,0.1146
2002,   4,  26,0.6729
2002,   4,  27,0.9574
2002,   4,  28,0.0870
2002,   4,  29,0.0904
2002,   4,  30,1.0464
2002,   5,   1,1.9531
2002,   5,   2,1.1695
2002,   5,   3,1.1400
2002,   5,   4,1.2733
2002,   5,   5,0.8767
2002,   5,   6,0.8050
2002,   5,   7,2.1065
2002,   5,   8,1.2282
2002,   5,   9,1.0219
2002,   5,  10,2.1482
2002,   5,  11,1.1324
2002,   5,  12,0.5711
2002,   5,  13,1.2320
2002,   5,  14,1.9355
2002,   5,  15,1.7215
2002,   5,  16,0.7508
2002,   5,  17,0.9894
2002,   5,  18,1.1574
2002,   5,  19,0.5746
2002,   5,  20,-0.0751
2002,   5,  21,0.4500
2002,   5,  22,1.5721
2002,   5,  23,0.6272
2002,   5,  24,0.2211
2002,   5,  25,0.0178
2002,   5,  26,0.1123
2002,   5,  27,0.4712
2002,   5,  28,1.1001
2002,   5,  29,1.0547
2002,   5,  30,0.2969
2002,   5,  31,0.3409
2002,   6,   1,0.2566
2002,   6,   2,2.9989
2002,   6,   3,2.2479
2002,   6,   4,0.8614
2002,   6,   5,0.4044
2002,   6,   6,0.7504
2002,   6,   7,1.2612
2002,   6,   8,1.0154
2002,   6,   9,1.3257
2002,   6,  10,0.0669
2002,   6,  11,-0.1396
2002,   6,  12,-0.0057
2002,   6,  13,0.2757
2002,   6,  14,1.7205
2002,   6,  15,2.2176
2002,   6,  16,1.4688
2002,   6,  17,1.2331
2002,   6,  18,0.9708
2002,   6,  19,1.3989
2002,   6,  20,0.8542
2002,   6,  21,1.2842
2002,   6,  22,1.4655
2002,   6,  23,1.6649
2002,   6,  24,1.2376
2002,   6,  25,0.9545
2002,   6,  26,0.7060
2002,   6,  27,1.1944
2002,   6,  28,1.6191
2002,   6,  29,1.2414
2002,   6,  30,0.3149
2002,   7,   1,-0.1579
2002,   7,   2,-0.0060
2002,   7,   3,0.6419
2002,   7,   4,1.2942
2002,   7,   5,1.4346
2002,   7,   6,0.8119
2002,   7,   7,0.8608
2002,   7,   8,1.1044
2002,   7,   9,0.3775
2002,   7,  10,0.2910
2002,   7,  11,-0.0794
2002,   7,  12,0.1353
2002,   7,  13,0.7399
2002,   7,  14,1.2710
2002,   7,  15,1.1461
2002,   7,  16,0.7514
2002,   7,  17,0.5083
2002,   7,  18,0.7496
2002,   7,  19,0.9858
2002,   7,  20,0.2481
2002,   7,  21,0.0405
2002,   7,  22,0.2643
2002,   7,  23,0.4540
2002,   7,  24,0.8808
2002,   7,  25,1.1631
2002,   7,  26,1.8155
2002,   7,  27,0.2811
2002,   7,  28,-0.0700
2002,   7,  29,0.6488
2002,   7,  30,1.1137
2002,   7,  31,0.8743
2002,   8,   1,1.3406
2002,   8,   2,0.5827
2002,   8,   3,0.0896
2002,   8,   4,0.5365
2002,   8,   5,0.7124
2002,   8,   6,0.7036
2002,   8,   7,0.6093
2002,   8,   8,0.4802
2002,   8,   9,0.4525
2002,   8,  10,0.9775
2002,   8,  11,1.6557
2002,   8,  12,1.4722
2002,   8,  13,0.5459
2002,   8,  14,0.4907
2002,   8,  15,0.6698
2002,   8,  16,0.3329
2002,   8,  17,0.4488
2002,   8,  18,0.8307
2002,   8,  19,0.2940
2002,   8,  20,0.6730
2002,   8,  21,0.8334
2002,   8,  22,1.0197
2002,   8,  23,1.2973
2002,   8,  24,1.7145
2002,   8,  25,1.5411
2002,   8,  26,1.4504
2002,   8,  27,0.5917
2002,   8,  28,-0.0097
2002,   8,  29,0.0235
2002,   8,  30,0.3004
2002,   8,  31,0.7695
2002,   9,   1,1.2378
2002,   9,   2,1.5088
2002,   9,   3,0.6674
2002,   9,   4,1.1122
2002,   9,   5,0.8982
2002,   9,   6,1.0155
2002,   9,   7,0.7833
2002,   9,   8,0.6922
2002,   9,   9,0.4154
2002,   9,  10,0.3048
2002,   9,  11,0.5521
2002,   9,  12,1.2959
2002,   9,  13,1.3367
2002,   9,  14,0.9454
2002,   9,  15,0.9635
2002,   9,  16,1.0620
2002,   9,  17,0.6072
2002,   9,  18,0.5025
2002,   9,  19,-0.0107
2002,   9,  20,0.0877
2002,   9,  21,0.4906
2002,   9,  22,1.3268
2002,   9,  23,1.5005
2002,   9,  24,0.4455
2002,   9,  25,0.6712
2002,   9,  26,0.6776
2002,   9,  27,0.1465
2002,   9,  28,-0.2895
2002,   9,  29,0.0117
2002,   9,  30,0.4038
2002,  10,   1,0.6350
2002,  10,   2,0.4295
2002,  10,   3,0.1211
2002,  10,   4,0.3135
2002,  10,   5,0.5311
2002,  10,   6,0.3741
2002,  10,   7,0.5864
2002,  10,   8,0.6569
2002,  10,   9,0.4922
2002,  10,  10,0.2581
2002,  10,  11,0.1267
2002,  10,  12,0.2480
2002,  10,  13,0.5636
2002,  10,  14,0.6101
2002,  10,  15,0.8319
2002,  10,  16,0.6352
2002,  10,  17,0.2806
2002,  10,  18,0.3048
2002,  10,  19,0.4059
2002,  10,  20,0.8618
2002,  10,  21,0.2038
2002,  10,  22,0.2194
2002,  10,  23,0.5969
2002,  10,  24,0.6165
2002,  10,  25,0.0172
2002,  10,  26,0.4406
2002,  10,  27,0.5998
2002,  10,  28,0.4639
2002,  10,  29,0.5254
2002,  10,  30,0.3300
2002,  10,  31,0.3038
2002,  11,   1,0.2369
2002,  11,   2,0.1180
2002,  11,   3,0.2458
2002,  11,   4,0.4817
2002,  11,   5,0.4303
2002,  11,   6,0.3577
2002,  11,   7,-1.3658
2002,  11,   8,-1.0493
2002,  11,   9,0.1142
2002,  11,  10,0.7012
2002,  11,  11,1.4138
2002,  11,  12,0.1390
2002,  11,  13,0.8130
2002,  11,  14,0.6906
2002,  11,  15,0.0548
2002,  11,  16,-0.0995
2002,  11,  17,0.3623
2002,  11,  18,0.3168
2002,  11,  19,0.1389
2002,  11,  20,0.0279
2002,  11,  21,-0.1907
2002,  11,  22,0.5769
2002,  11,  23,1.1837
2002,  11,  24,1.1736
2002,  11,  25,0.8502
2002,  11,  26,0.1295
2002,  11,  27,0.1195
2002,  11,  28,-0.0673
2002,  11,  29,-0.1598
2002,  11,  30,-0.1742
2002,  12,   1,-0.2066
2002,  12,   2,0.1782
2002,  12,   3,0.1904
2002,  12,   4,0.2159
2002,  12,   5,0.0291
2002,  12,   6,-0.0491
2002,  12,   7,-0.1198
2002,  12,   8,0.0509
2002,  12,   9,0.0445
2002,  12,  10,0.7928
2002,  12,  11,1.9841
2002,  12,  12,0.5206
2002,  12,  13,0.0260
2002,  12,  14,-0.3021
2002,  12,  15,-0.8499
2002,  12,  16,-0.5555
2002,  12,  17,0.8434
2002,  12,  18,0.9732
2002,  12,  19,-0.7742
2002,  12,  20,-0.1452
2002,  12,  21,-0.2168
2002,  12,  22,0.5782
2002,  12,  23,0.4784
2002,  12,  24,0.0727
2002,  12,  25,0.0211
2002,  12,  26,-0.0486
2002,  12,  27,-0.1332
2002,  12,  28,-0.4512
2002,  12,  29,0.7274
2002,  12,  30,0.5169
2002,  12,  31,0.3308
2003,   1,   1,1.3824
2003,   1,   2,0.0518
2003,   1,   3,0.2993
2003,   1,   4,0.7698
2003,   1,   5,0.9429
2003,   1,   6,0.2952
2003,   1,   7,0.0526
2003,   1,   8,-0.1469
2003,   1,   9,-0.3666
2003,   1,  10,-0.2471
2003,   1,  11,0.0484
2003,   1,  12,0.0928
2003,   1,  13,0.4461
2003,   1,  14,0.8634
2003,   1,  15,0.6400
2003,   1,  16,0.0406
2003,   1,  17,0.0755
2003,   1,  18,0.5365
2003,   1,  19,0.1409
2003,   1,  20,-0.0080
2003,   1,  21,0.0721
2003,   1,  22,0.1352
2003,   1,  23,0.4894
2003,   1,  24,1.0640
2003,   1,  25,0.7121
2003,   1,  26,0.2377
2003,   1,  27,0.1232
2003,   1,  28,0.6807
2003,   1,  29,0.4283
2003,   1,  30,0.9397
2003,   1,  31,0.1105
2003,   2,   1,1.2298
2003,   2,   2,2.5970
2003,   2,   3,0.5630
2003,   2,   4,0.0979
2003,   2,   5,0.0108
2003,   2,   6,0.0269
2003,   2,   7,-0.5507
2003,   2,   8,-0.0454
2003,   2,   9,0.0688
2003,   2,  10,-0.0184
2003,   2,  11,-0.7891
2003,   2,  12,-2.0150
2003,   2,  13,-0.7615
2003,   2,  14,1.3543
2003,   2,  15,1.1982
2003,   2,  16,-0.1135
2003,   2,  17,0.7564
2003,   2,  18,1.7499
2003,   2,  19,2.5681
2003,   2,  20,3.2905
2003,   2,  21,1.1900
2003,   2,  22,0.4764
2003,   2,  23,-0.0106
2003,   2,  24,-0.3483
2003,   2,  25,0.0695
2003,   2,  26,1.4290
2003,   2,  27,0.9345
2003,   2,  28,1.1828
2003,   3,   1,1.2339
2003,   3,   2,0.5050
2003,   3,   3,0.3178
2003,   3,   4,0.2465
2003,   3,   5,0.7511
2003,   3,   6,0.4371
2003,   3,   7,0.4388
2003,   3,   8,0.5465
2003,   3,   9,0.5601
2003,   3,  10,0.6426
2003,   3,  11,1.1164
2003,   3,  12,0.4552
2003,   3,  13,0.0533
2003,   3,  14,-0.1225
2003,   3,  15,-1.0220
2003,   3,  16,0.7741
2003,   3,  17,2.5969
2003,   3,  18,4.2153
2003,   3,  19,2.2955
2003,   3,  20,1.4879
2003,   3,  21,1.1594
2003,   3,  22,0.6560
2003,   3,  23,0.7987
2003,   3,  24,0.7067
2003,   3,  25,0.5828
2003,   3,  26,1.0686
2003,   3,  27,2.5064
2003,   3,  28,0.8656
2003,   3,  29,0.1271
2003,   3,  30,0.1980
2003,   3,  31,0.3327
2003,   4,   1,0.5127
2003,   4,   2,0.3375
2003,   4,   3,0.3917
2003,   4,   4,0.3815
2003,   4,   5,1.5829
2003,   4,   6,2.5151
2003,   4,   7,1.2370
2003,   4,   8,0.2298
2003,   4,   9,0.4564
2003,   4,  10,0.6985
2003,   4,  11,0.1719
2003,   4,  12,-0.2723
2003,   4,  13,-0.6939
2003,   4,  14,0.1184
2003,   4,  15,0.8604
2003,   4,  16,-0.0222
2003,   4,  17,0.1837
2003,   4,  18,2.4280
2003,   4,  19,0.9759
2003,   4,  20,0.6378
2003,   4,  21,0.6742
2003,   4,  22,0.9208
2003,   4,  23,1.0720
2003,   4,  24,0.0408
2003,   4,  25,0.0361
2003,   4,  26,0.6079
2003,   4,  27,0.7278
2003,   4,  28,0.0214
2003,   4,  29,0.3961
2003,   4,  30,1.0943
2003,   5,   1,0.2507
2003,   5,   2,-1.5115
2003,   5,   3,-1.4943
2003,   5,   4,0.6316
2003,   5,   5,2.1970
2003,   5,   6,0.9418
2003,   5,   7,0.1441
2003,   5,   8,1.1205
2003,   5,   9,1.3978
2003,   5,  10,0.9771
2003,   5,  11,0.5153
2003,   5,  12,0.4669
2003,   5,  13,0.4034
2003,   5,  14,0.2107
2003,   5,  15,1.3191
2003,   5,  16,1.1044
2003,   5,  17,0.9086
2003,   5,  18,0.7936
2003,   5,  19,0.5001
2003,   5,  20,0.6804
2003,   5,  21,0.8923
2003,   5,  22,1.2376
2003,   5,  23,0.4263
2003,   5,  24,0.6430
2003,   5,  25,1.0139
2003,   5,  26,0.7865
2003,   5,  27,0.1869
2003,   5,  28,0.1014
2003,   5,  29,0.4484
2003,   5,  30,1.3991
2003,   5,  31,0.9727
2003,   6,   1,0.5451
2003,   6,   2,0.0971
2003,   6,   3,-0.1651
2003,   6,   4,-0.0090
2003,   6,   5,0.0282
2003,   6,   6,0.0748
2003,   6,   7,0.4122
2003,   6,   8,0.9422
2003,   6,   9,0.2419
2003,   6,  10,0.1029
2003,   6,  11,0.3692
2003,   6,  12,1.0524
2003,   6,  13,1.2770
2003,   6,  14,0.8550
2003,   6,  15,0.8574
2003,   6,  16,0.8670
2003,   6,  17,0.5235
2003,   6,  18,1.0104
2003,   6,  19,1.5379
2003,   6,  20,0.9776
2003,   6,  21,1.0747
2003,   6,  22,0.8824
2003,   6,  23,0.8250
2003,   6,  24,0.5092
2003,   6,  25,0.1009
2003,   6,  26,-0.1935
2003,   6,  27,0.1294
2003,   6,  28,0.0816
2003,   6,  29,0.9487
2003,   6,  30,1.3833
2003,   7,   1,0.9565
2003,   7,   2,0.7163
2003,   7,   3,1.0957
2003,   7,   4,1.1046
2003,   7,   5,0.6363
2003,   7,   6,1.3518
2003,   7,   7,1.1100
2003,   7,   8,0.5634
2003,   7,   9,0.4710
2003,   7,  10,1.2257
2003,   7,  11,0.8819
2003,   7,  12,0.3305
2003,   7,  13,0.7936
2003,   7,  14,0.5570
2003,   7,  15,1.0535
2003,   7,  16,1.0113
2003,   7,  17,0.6442
2003,   7,  18,0.4134
2003,   7,  19,0.2827
2003,   7,  20,0.3056
2003,   7,  21,0.3842
2003,   7,  22,0.4676
2003,   7,  23,0.3195
2003,   7,  24,0.2304
2003,   7,  25,-0.0037
2003,   7,  26,0.1384
2003,   7,  27,0.2781
2003,   7,  28,0.4812
2003,   7,  29,0.3120
2003,   7,  30,0.0643
2003,   7,  31,0.0322
2003,   8,   1,0.1950
2003,   8,   2,0.2794
2003,   8,   3,0.3877
2003,   8,   4,0.5637
2003,   8,   5,0.6122
2003,   8,   6,0.6266
2003,   8,   7,0.6810
2003,   8,   8,0.7607
2003,   8,   9,0.5966
2003,   8,  10,0.6284
2003,   8,  11,0.8114
2003,   8,  12,0.7973
2003,   8,  13,0.8341
2003,   8,  14,1.0098
2003,   8,  15,0.9370
2003,   8,  16,0.6835
2003,   8,  17,1.1130
2003,   8,  18,1.0491
2003,   8,  19,0.5484
2003,   8,  20,0.2028
2003,   8,  21,0.0208
2003,   8,  22,0.1421
2003,   8,  23,0.3638
2003,   8,  24,0.2984
2003,   8,  25,0.4818
2003,   8,  26,0.4774
2003,   8,  27,0.8012
2003,   8,  28,1.0200
2003,   8,  29,1.1062
2003,   8,  30,0.7911
2003,   8,  31,0.6098
2003,   9,   1,0.3232
2003,   9,   2,0.1160
2003,   9,   3,0.3766
2003,   9,   4,0.5967
2003,   9,   5,0.6950
2003,   9,   6,0.6543
2003,   9,   7,0.6643
2003,   9,   8,0.6105
2003,   9,   9,0.5016
2003,   9,  10,0.3564
2003,   9,  11,0.0395
2003,   9,  12,0.0298
2003,   9,  13,-0.1747
2003,   9,  14,-0.0326
2003,   9,  15,0.3695
2003,   9,  16,0.8055
2003,   9,  17,0.8324
2003,   9,  18,0.0769
2003,   9,  19,0.1994
2003,   9,  20,0.2581
2003,   9,  21,0.3972
2003,   9,  22,0.1796
2003,   9,  23,0.9686
2003,   9,  24,0.7348
2003,   9,  25,0.7495
2003,   9,  26,1.2312
2003,   9,  27,0.9884
2003,   9,  28,0.5711
2003,   9,  29,0.3376
2003,   9,  30,0.1181
2003,  10,   1,0.3703
2003,  10,   2,0.8153
2003,  10,   3,0.7125
2003,  10,   4,0.3117
2003,  10,   5,0.3151
2003,  10,   6,0.4116
2003,  10,   7,0.4550
2003,  10,   8,0.6830
2003,  10,   9,0.7972
2003,  10,  10,0.5408
2003,  10,  11,0.3350
2003,  10,  12,0.4354
2003,  10,  13,0.5118
2003,  10,  14,0.1831
2003,  10,  15,-0.0564
2003,  10,  16,0.3341
2003,  10,  17,0.2090
2003,  10,  18,0.4468
2003,  10,  19,0.5847
2003,  10,  20,0.6540
2003,  10,  21,0.8524
2003,  10,  22,0.8985
2003,  10,  23,0.7551
2003,  10,  24,0.2001
2003,  10,  25,-0.0285
2003,  10,  26,0.1117
2003,  10,  27,0.1254
2003,  10,  28,0.1822
2003,  10,  29,-0.0791
2003,  10,  30,1.2821
2003,  10,  31,0.4974
2003,  11,   1,0.1289
2003,  11,   2,0.4929
2003,  11,   3,0.4051
2003,  11,   4,0.5834
2003,  11,   5,0.5767
2003,  11,   6,0.2536
2003,  11,   7,0.0255
2003,  11,   8,-0.1112
2003,  11,   9,-0.2292
2003,  11,  10,0.0830
2003,  11,  11,0.1934
2003,  11,  12,-0.0375
2003,  11,  13,-0.1910
2003,  11,  14,0.0736
2003,  11,  15,0.0896
2003,  11,  16,0.4377
2003,  11,  17,1.3479
2003,  11,  18,0.4639
2003,  11,  19,0.0202
2003,  11,  20,0.2866
2003,  11,  21,1.0656
2003,  11,  22,2.4759
2003,  11,  23,0.1758
2003,  11,  24,0.1749
2003,  11,  25,1.4388
2003,  11,  26,1.8200
2003,  11,  27,0.5130
2003,  11,  28,-0.2150
2003,  11,  29,-0.0442
2003,  11,  30,-0.2704
2003,  12,   1,-0.5011
2003,  12,   2,0.0858
2003,  12,   3,1.0902
2003,  12,   4,0.4128
2003,  12,   5,0.4569
2003,  12,   6,0.0092
2003,  12,   7,0.1211
2003,  12,   8,2.0986
2003,  12,   9,-0.0232
2003,  12,  10,-0.1708
2003,  12,  11,1.3178
2003,  12,  12,1.7077
2003,  12,  13,0.5124
2003,  12,  14,0.1034
2003,  12,  15,0.3397
2003,  12,  16,0.0344
2003,  12,  17,0.0463
2003,  12,  18,-0.0648
2003,  12,  19,-0.4985
2003,  12,  20,-0.4686
2003,  12,  21,-0.1691
2003,  12,  22,0.0331
2003,  12,  23,-0.6704
2003,  12,  24,-1.6228
2003,  12,  25,0.0077
2003,  12,  26,3.2860
2003,  12,  27,0.6737
2003,  12,  28,0.2745
2003,  12,  29,-0.2110
2003,  12,  30,-2.7860
2003,  12,  31,0.0317
2004,   1,   1,-0.2676
2004,   1,   2,-0.4028
2004,   1,   3,0.6892
2004,   1,   4,0.7511
2004,   1,   5,0.2127
2004,   1,   6,0.0170
2004,   1,   7,-0.2519
2004,   1,   8,-0.2606
2004,   1,   9,-0.4720
2004,   1,  10,0.2772
2004,   1,  11,0.4344
2004,   1,  12,-0.0238
2004,   1,  13,0.0350
2004,   1,  14,0.5696
2004,   1,  15,0.8618
2004,   1,  16,0.7648
2004,   1,  17,0.5300
2004,   1,  18,0.0523
2004,   1,  19,0.4194
2004,   1,  20,1.0282
2004,   1,  21,0.3816
2004,   1,  22,0.2359
2004,   1,  23,0.3009
2004,   1,  24,0.3818
2004,   1,  25,1.6613
2004,   1,  26,0.6806
2004,   1,  27,0.2190
2004,   1,  28,0.9287
2004,   1,  29,0.9575
2004,   1,  30,0.9306
2004,   1,  31,2.0696
2004,   2,   1,1.4068
2004,   2,   2,-0.1681
2004,   2,   3,0.8055
2004,   2,   4,1.6658
2004,   2,   5,0.7513
2004,   2,   6,0.0636
2004,   2,   7,1.1175
2004,   2,   8,0.5982
2004,   2,   9,0.1225
2004,   2,  10,-0.0009
2004,   2,  11,0.1689
2004,   2,  12,0.1015
2004,   2,  13,-0.4564
2004,   2,  14,-0.0956
2004,   2,  15,0.1503
2004,   2,  16,-0.3454
2004,   2,  17,-0.1705
2004,   2,  18,-0.4319
2004,   2,  19,2.0655
2004,   2,  20,0.7893
2004,   2,  21,-0.6886
2004,   2,  22,-0.3672
2004,   2,  23,0.1952
2004,   2,  24,0.0965
2004,   2,  25,-2.0216
2004,   2,  26,-0.1020
2004,   2,  27,0.4271
2004,   2,  28,1.2930
2004,   2,  29,1.0361
2004,   3,   1,0.4008
2004,   3,   2,0.8927
2004,   3,   3,0.5816
2004,   3,   4,1.4724
2004,   3,   5,0.8555
2004,   3,   6,0.3372
2004,   3,   7,0.2414
2004,   3,   8,0.1262
2004,   3,   9,0.6292
2004,   3,  10,0.5858
2004,   3,  11,0.2853
2004,   3,  12,0.3122
2004,   3,  13,0.1027
2004,   3,  14,0.4270
2004,   3,  15,0.4187
2004,   3,  16,-0.0043
2004,   3,  17,0.0641
2004,   3,  18,-0.0161
2004,   3,  19,0.0413
2004,   3,  20,0.0290
2004,   3,  21,0.9126
2004,   3,  22,1.4396
2004,   3,  23,1.5674
2004,   3,  24,0.9450
2004,   3,  25,0.5808
2004,   3,  26,1.1860
2004,   3,  27,2.1034
2004,   3,  28,0.3517
2004,   3,  29,0.0574
2004,   3,  30,0.6596
2004,   3,  31,1.1218
2004,   4,   1,0.7028
2004,   4,   2,0.3625
2004,   4,   3,0.0923
2004,   4,   4,0.3177
2004,   4,   5,0.7602
2004,   4,   6,0.9846
2004,   4,   7,0.9469
2004,   4,   8,0.5064
2004,   4,   9,0.3229
2004,   4,  10,0.4204
2004,   4,  11,0.2713
2004,   4,  12,0.6441
2004,   4,  13,1.0735
2004,   4,  14,1.1786
2004,   4,  15,0.5874
2004,   4,  16,0.4452
2004,   4,  17,0.3489
2004,   4,  18,0.4551
2004,   4,  19,0.1865
2004,   4,  20,0.2438
2004,   4,  21,0.8231
2004,   4,  22,1.2541
2004,   4,  23,0.4353
2004,   4,  24,0.4223
2004,   4,  25,0.4219
2004,   4,  26,0.3122
2004,   4,  27,0.2548
2004,   4,  28,0.5441
2004,   4,  29,0.4514
2004,   4,  30,0.1921
2004,   5,   1,0.5467
2004,   5,   2,0.6070
2004,   5,   3,0.6529
2004,   5,   4,0.7119
2004,   5,   5,0.3657
2004,   5,   6,-0.0390
2004,   5,   7,0.2775
2004,   5,   8,0.6852
2004,   5,   9,0.9701
2004,   5,  10,2.0847
2004,   5,  11,1.3842
2004,   5,  12,0.6253
2004,   5,  13,0.4791
2004,   5,  14,0.5459
2004,   5,  15,0.9320
2004,   5,  16,0.6190
2004,   5,  17,0.6736
2004,   5,  18,0.4613
2004,   5,  19,0.5273
2004,   5,  20,0.5703
2004,   5,  21,0.7955
2004,   5,  22,0.5882
2004,   5,  23,0.6164
2004,   5,  24,0.3860
2004,   5,  25,0.1316
2004,   5,  26,0.2367
2004,   5,  27,0.2433
2004,   5,  28,0.5329
2004,   5,  29,1.2565
2004,   5,  30,0.5129
2004,   5,  31,0.6033
2004,   6,   1,0.6655
2004,   6,   2,0.6595
2004,   6,   3,0.8580
2004,   6,   4,0.8127
2004,   6,   5,0.6567
2004,   6,   6,0.4827
2004,   6,   7,0.7893
2004,   6,   8,0.7068
2004,   6,   9,0.4170
2004,   6,  10,0.5088
2004,   6,  11,0.6750
2004,   6,  12,0.7195
2004,   6,  13,0.7324
2004,   6,  14,0.5827
2004,   6,  15,0.1123
2004,   6,  16,-0.0601
2004,   6,  17,0.0223
2004,   6,  18,0.0460
2004,   6,  19,0.1208
2004,   6,  20,0.7505
2004,   6,  21,1.3316
2004,   6,  22,0.7638
2004,   6,  23,0.2315
2004,   6,  24,0.4997
2004,   6,  25,0.6084
2004,   6,  26,0.5942
2004,   6,  27,0.6140
2004,   6,  28,0.1169
2004,   6,  29,-0.0144
2004,   6,  30,-0.0332
2004,   7,   1,0.2820
2004,   7,   2,0.6784
2004,   7,   3,0.3791
2004,   7,   4,0.3772
2004,   7,   5,0.1858
2004,   7,   6,0.1179
2004,   7,   7,0.0916
2004,   7,   8,-0.0516
2004,   7,   9,0.0059
2004,   7,  10,0.3134
2004,   7,  11,0.5656
2004,   7,  12,0.8722
2004,   7,  13,0.8982
2004,   7,  14,0.6598
2004,   7,  15,0.2535
2004,   7,  16,0.3136
2004,   7,  17,0.3731
2004,   7,  18,0.5422
2004,   7,  19,0.6854
2004,   7,  20,0.6036
2004,   7,  21,0.5253
2004,   7,  22,0.4704
2004,   7,  23,0.5005
2004,   7,  24,0.3646
2004,   7,  25,0.5686
2004,   7,  26,0.4055
2004,   7,  27,0.4591
2004,   7,  28,0.1120
2004,   7,  29,0.4336
2004,   7,  30,0.5563
2004,   7,  31,0.7653
2004,   8,   1,1.1628
2004,   8,   2,0.7232
2004,   8,   3,0.7045
2004,   8,   4,0.8865
2004,   8,   5,0.6149
2004,   8,   6,0.7137
2004,   8,   7,0.9731
2004,   8,   8,1.3095
2004,   8,   9,2.1112
2004,   8,  10,2.0657
2004,   8,  11,1.1655
2004,   8,  12,0.6208
2004,   8,  13,0.5865
2004,   8,  14,0.5722
2004,   8,  15,0.7856
2004,   8,  16,0.7584
2004,   8,  17,0.6046
2004,   8,  18,0.4144
2004,   8,  19,0.2292
2004,   8,  20,0.0808
2004,   8,  21,-0.0719
2004,   8,  22,-0.0326
2004,   8,  23,0.1866
2004,   8,  24,0.3759
2004,   8,  25,0.9135
2004,   8,  26,0.8618
2004,   8,  27,0.2285
2004,   8,  28,-0.1601
2004,   8,  29,0.0717
2004,   8,  30,0.5535
2004,   8,  31,1.4220
2004,   9,   1,1.4762
2004,   9,   2,1.4828
2004,   9,   3,0.7332
2004,   9,   4,0.2173
2004,   9,   5,0.1594
2004,   9,   6,0.2045
2004,   9,   7,0.3414
2004,   9,   8,0.4234
2004,   9,   9,0.3979
2004,   9,  10,0.9501
2004,   9,  11,1.0252
2004,   9,  12,1.2869
2004,   9,  13,1.3989
2004,   9,  14,0.8035
2004,   9,  15,0.0856
2004,   9,  16,0.0122
2004,   9,  17,0.2180
2004,   9,  18,1.1044
2004,   9,  19,2.2595
2004,   9,  20,1.5527
2004,   9,  21,0.7686
2004,   9,  22,0.3711
2004,   9,  23,0.6882
2004,   9,  24,1.0278
2004,   9,  25,1.7587
2004,   9,  26,1.0265
2004,   9,  27,0.6559
2004,   9,  28,0.9040
2004,   9,  29,0.2405
2004,   9,  30,0.4373
2004,  10,   1,0.3031
2004,  10,   2,0.3781
2004,  10,   3,0.7676
2004,  10,   4,1.3444
2004,  10,   5,1.6211
2004,  10,   6,0.9523
2004,  10,   7,0.8398
2004,  10,   8,0.7757
2004,  10,   9,1.5805
2004,  10,  10,1.0171
2004,  10,  11,0.0686
2004,  10,  12,0.0315
2004,  10,  13,-0.0880
2004,  10,  14,0.0723
2004,  10,  15,0.3281
2004,  10,  16,-0.2149
2004,  10,  17,-0.8470
2004,  10,  18,0.0014
2004,  10,  19,-0.6360
2004,  10,  20,-0.2234
2004,  10,  21,0.5854
2004,  10,  22,0.6230
2004,  10,  23,0.4188
2004,  10,  24,0.5166
2004,  10,  25,1.3807
2004,  10,  26,0.1265
2004,  10,  27,-0.0727
2004,  10,  28,0.3381
2004,  10,  29,0.4686
