year,month,day,Upwelling (m^2/s)
2003,   4,  20,1.0350
2003,   4,  21,0.6226
2003,   4,  22,0.9727
2003,   4,  23,0.5595
2003,   4,  24,-0.5489
2003,   4,  25,-0.3283
2003,   4,  26,0.1651
2003,   4,  27,0.0715
2003,   4,  28,-0.4290
2003,   4,  29,0.0824
2003,   4,  30,0.3863
2003,   5,   1,0.5958
2003,   5,   2,-1.3043
2003,   5,   3,-1.1357
2003,   5,   4,0.5568
2003,   5,   5,1.1132
2003,   5,   6,0.8125
2003,   5,   7,0.3080
2003,   5,   8,1.2047
2003,   5,   9,1.2513
2003,   5,  10,1.1298
2003,   5,  11,1.5127
2003,   5,  12,1.3368
2003,   5,  13,0.6799
2003,   5,  14,0.4345
2003,   5,  15,1.0157
2003,   5,  16,1.9823
2003,   5,  17,2.7612
2003,   5,  18,2.1987
2003,   5,  19,0.8437
2003,   5,  20,1.2843
2003,   5,  21,1.6586
2003,   5,  22,1.9958
2003,   5,  23,0.6763
2003,   5,  24,0.3086
2003,   5,  25,0.0297
2003,   5,  26,0.4061
2003,   5,  27,0.8379
2003,   5,  28,0.9560
2003,   5,  29,0.3066
2003,   5,  30,0.5777
2003,   5,  31,1.2466
2003,   6,   1,1.2015
2003,   6,   2,1.2877
2003,   6,   3,0.0626
2003,   6,   4,-0.0936
2003,   6,   5,-0.0361
2003,   6,   6,-0.1073
2003,   6,   7,0.0322
2003,   6,   8,0.4995
2003,   6,   9,0.4337
2003,   6,  10,0.0374
2003,   6,  11,0.4951
2003,   6,  12,0.5988
2003,   6,  13,0.8574
2003,   6,  14,1.3924
2003,   6,  15,2.1469
2003,   6,  16,1.8525
2003,   6,  17,2.0204
2003,   6,  18,1.8686
2003,   6,  19,2.4935
2003,   6,  20,1.6514
2003,   6,  21,1.3692
2003,   6,  22,1.5464
2003,   6,  23,1.7648
2003,   6,  24,1.1941
2003,   6,  25,0.4428
2003,   6,  26,0.2526
2003,   6,  27,0.0446
2003,   6,  28,0.3508
2003,   6,  29,0.4518
2003,   6,  30,0.7481
2003,   7,   1,0.6941
2003,   7,   2,1.0309
2003,   7,   3,0.7469
2003,   7,   4,1.0295
2003,   7,   5,1.5795
2003,   7,   6,1.2401
2003,   7,   7,0.9102
2003,   7,   8,0.8803
2003,   7,   9,1.3987
2003,   7,  10,1.5814
2003,   7,  11,1.5094
2003,   7,  12,1.2407
2003,   7,  13,1.1695
2003,   7,  14,1.2752
2003,   7,  15,1.5333
2003,   7,  16,1.3966
2003,   7,  17,1.3703
2003,   7,  18,0.9602
2003,   7,  19,0.7146
2003,   7,  20,0.3399
2003,   7,  21,-0.2117
2003,   7,  22,0.0010
2003,   7,  23,0.1946
2003,   7,  24,0.1227
2003,   7,  25,0.0463
2003,   7,  26,-0.0878
2003,   7,  27,0.0134
2003,   7,  28,0.1174
2003,   7,  29,0.2706
2003,   7,  30,0.0415
2003,   7,  31,-0.0748
2003,   8,   1,-0.0300
2003,   8,   2,-0.0189
2003,   8,   3,0.1402
2003,   8,   4,0.2638
2003,   8,   5,0.0591
2003,   8,   6,0.4883
2003,   8,   7,0.6657
2003,   8,   8,0.7547
2003,   8,   9,0.9229
2003,   8,  10,0.8352
2003,   8,  11,0.9620
2003,   8,  12,1.1454
2003,   8,  13,0.9834
2003,   8,  14,0.7617
2003,   8,  15,1.3250
2003,   8,  16,1.0090
2003,   8,  17,0.7753
2003,   8,  18,0.8497
2003,   8,  19,0.2752
2003,   8,  20,-0.1942
2003,   8,  21,-0.1829
2003,   8,  22,-0.1364
2003,   8,  23,0.3161
2003,   8,  24,0.6557
2003,   8,  25,0.3442
2003,   8,  26,0.9481
2003,   8,  27,0.9248
2003,   8,  28,1.2387
2003,   8,  29,1.5146
2003,   8,  30,0.8978
2003,   8,  31,0.2150
2003,   9,   1,0.0570
2003,   9,   2,-0.0726
2003,   9,   3,-0.0476
2003,   9,   4,0.0517
2003,   9,   5,0.1345
2003,   9,   6,0.0574
2003,   9,   7,0.2148
2003,   9,   8,0.8873
2003,   9,   9,0.8091
2003,   9,  10,0.5438
2003,   9,  11,0.6388
2003,   9,  12,0.3295
2003,   9,  13,0.3246
2003,   9,  14,-0.0961
2003,   9,  15,0.0214
2003,   9,  16,0.6680
2003,   9,  17,1.0521
2003,   9,  18,0.8488
2003,   9,  19,0.9892
2003,   9,  20,0.9295
2003,   9,  21,0.4725
2003,   9,  22,-0.0524
2003,   9,  23,-0.0183
2003,   9,  24,0.1587
2003,   9,  25,0.3609
2003,   9,  26,0.4011
2003,   9,  27,0.4750
2003,   9,  28,0.9688
2003,   9,  29,0.5616
2003,   9,  30,0.7918
2003,  10,   1,0.6139
2003,  10,   2,0.8764
2003,  10,   3,0.8248
2003,  10,   4,0.4656
2003,  10,   5,0.5643
2003,  10,   6,1.1868
2003,  10,   7,0.9077
2003,  10,   8,0.7379
2003,  10,   9,0.9567
2003,  10,  10,1.9305
2003,  10,  11,1.2279
2003,  10,  12,1.1407
2003,  10,  13,0.9983
2003,  10,  14,1.0386
2003,  10,  15,0.8192
2003,  10,  16,0.5287
2003,  10,  17,0.7152
2003,  10,  18,0.3273
2003,  10,  19,0.3964
2003,  10,  20,0.8025
2003,  10,  21,0.6224
2003,  10,  22,0.7495
2003,  10,  23,0.6994
2003,  10,  24,0.5263
2003,  10,  25,0.1245
2003,  10,  26,-0.0026
2003,  10,  27,0.0544
2003,  10,  28,0.0751
2003,  10,  29,0.0880
2003,  10,  30,1.7382
2003,  10,  31,0.0979
2003,  11,   1,0.1533
2003,  11,   2,0.3039
2003,  11,   3,0.4117
2003,  11,   4,0.4694
2003,  11,   5,0.2608
2003,  11,   6,-0.1011
2003,  11,   7,-0.4620
2003,  11,   8,-1.1709
2003,  11,   9,-0.5354
2003,  11,  10,-0.0694
2003,  11,  11,0.6443
2003,  11,  12,0.2633
2003,  11,  13,-0.1843
2003,  11,  14,-0.2882
2003,  11,  15,0.1953
2003,  11,  16,-0.1242
2003,  11,  17,0.4655
2003,  11,  18,0.4970
2003,  11,  19,-0.0070
2003,  11,  20,0.9652
2003,  11,  21,1.8828
2003,  11,  22,1.7957
2003,  11,  23,0.0140
2003,  11,  24,0.1131
2003,  11,  25,1.5592
2003,  11,  26,1.1041
2003,  11,  27,0.1277
2003,  11,  28,-0.3068
2003,  11,  29,-0.4842
2003,  11,  30,-1.2315
2003,  12,   1,-2.1644
2003,  12,   2,-0.4601
2003,  12,   3,0.3582
2003,  12,   4,0.2027
2003,  12,   5,-0.3605
2003,  12,   6,-0.2774
2003,  12,   7,0.0920
2003,  12,   8,0.8906
2003,  12,   9,-0.7336
2003,  12,  10,-0.7817
2003,  12,  11,0.8427
2003,  12,  12,0.0890
2003,  12,  13,-0.1075
2003,  12,  14,0.1132
2003,  12,  15,0.2896
2003,  12,  16,-0.3719
2003,  12,  17,-0.3908
2003,  12,  18,-0.3928
2003,  12,  19,-0.9604
2003,  12,  20,-0.8066
2003,  12,  21,-0.4533
2003,  12,  22,-0.3279
2003,  12,  23,-1.6744
2003,  12,  24,-1.8176
2003,  12,  25,0.3085
2003,  12,  26,2.1004
2003,  12,  27,0.0082
2003,  12,  28,-0.0003
2003,  12,  29,-1.9153
2003,  12,  30,-0.0607
2003,  12,  31,0.1653
2004,   1,   1,-0.8004
2004,   1,   2,0.0969
2004,   1,   3,0.8587
2004,   1,   4,0.4249
2004,   1,   5,0.0629
2004,   1,   6,-0.2926
2004,   1,   7,-1.1696
2004,   1,   8,-1.4029
2004,   1,   9,-2.1449
2004,   1,  10,-0.2894
2004,   1,  11,0.0715
2004,   1,  12,-0.2344
2004,   1,  13,-0.1291
2004,   1,  14,-0.0338
2004,   1,  15,0.7282
2004,   1,  16,0.4427
2004,   1,  17,0.3266
2004,   1,  18,0.3061
2004,   1,  19,1.0862
2004,   1,  20,1.0841
2004,   1,  21,0.1496
2004,   1,  22,0.1743
2004,   1,  23,0.8916
2004,   1,  24,0.1946
2004,   1,  25,1.3239
2004,   1,  26,0.4230
2004,   1,  27,-0.4334
2004,   1,  28,0.5948
2004,   1,  29,0.8569
2004,   1,  30,0.5533
2004,   1,  31,2.1306
2004,   2,   1,0.2576
2004,   2,   2,-0.9458
2004,   2,   3,0.7660
2004,   2,   4,1.2634
2004,   2,   5,0.5677
2004,   2,   6,0.1365
2004,   2,   7,1.0874
2004,   2,   8,0.8209
2004,   2,   9,0.5156
2004,   2,  10,0.0482
2004,   2,  11,-0.0572
2004,   2,  12,-0.0328
2004,   2,  13,-0.7939
2004,   2,  14,-0.4801
2004,   2,  15,-0.1345
2004,   2,  16,-1.9265
2004,   2,  17,-2.4030
2004,   2,  18,-0.2723
2004,   2,  19,1.4132
2004,   2,  20,0.1720
2004,   2,  21,-0.0327
2004,   2,  22,-0.1395
2004,   2,  23,0.0051
2004,   2,  24,-0.2427
2004,   2,  25,-2.7703
2004,   2,  26,-0.1537
2004,   2,  27,0.5095
2004,   2,  28,1.3053
2004,   2,  29,0.8800
2004,   3,   1,0.0449
2004,   3,   2,1.1300
2004,   3,   3,0.8668
2004,   3,   4,1.9686
2004,   3,   5,2.0274
2004,   3,   6,0.7932
2004,   3,   7,0.8682
2004,   3,   8,0.3722
2004,   3,   9,0.3954
2004,   3,  10,1.6576
2004,   3,  11,0.6082
2004,   3,  12,1.0414
2004,   3,  13,0.5080
2004,   3,  14,0.3038
2004,   3,  15,0.6225
2004,   3,  16,0.4834
2004,   3,  17,0.4578
2004,   3,  18,0.4277
2004,   3,  19,0.6022
2004,   3,  20,0.1708
2004,   3,  21,0.0204
2004,   3,  22,0.8688
2004,   3,  23,0.9861
2004,   3,  24,0.4934
2004,   3,  25,-0.0540
2004,   3,  26,0.4177
2004,   3,  27,0.3295
2004,   3,  28,0.8594
2004,   3,  29,0.2045
2004,   3,  30,0.8264
2004,   3,  31,2.4968
2004,   4,   1,2.3601
2004,   4,   2,1.2102
2004,   4,   3,0.2271
2004,   4,   4,0.3936
2004,   4,   5,0.8581
2004,   4,   6,0.9595
2004,   4,   7,1.1697
2004,   4,   8,1.1073
2004,   4,   9,0.9704
2004,   4,  10,0.2210
2004,   4,  11,0.0168
2004,   4,  12,0.6368
2004,   4,  13,0.7506
2004,   4,  14,0.0868
2004,   4,  15,0.1606
2004,   4,  16,0.1963
2004,   4,  17,0.2506
2004,   4,  18,0.0933
2004,   4,  19,-0.2706
2004,   4,  20,-0.4523
2004,   4,  21,0.1918
2004,   4,  22,2.0058
2004,   4,  23,1.0042
2004,   4,  24,1.0544
2004,   4,  25,0.2439
2004,   4,  26,0.1807
2004,   4,  27,0.6782
2004,   4,  28,1.0460
2004,   4,  29,0.7369
2004,   4,  30,0.1517
2004,   5,   1,0.6077
2004,   5,   2,0.9058
2004,   5,   3,1.3002
2004,   5,   4,1.3155
2004,   5,   5,0.6864
2004,   5,   6,0.0668
2004,   5,   7,-0.2106
2004,   5,   8,0.2447
2004,   5,   9,0.7985
2004,   5,  10,1.3437
2004,   5,  11,1.2348
2004,   5,  12,1.2694
2004,   5,  13,1.3959
2004,   5,  14,1.1635
2004,   5,  15,1.0405
2004,   5,  16,1.2514
2004,   5,  17,0.3601
2004,   5,  18,0.2858
2004,   5,  19,0.9294
2004,   5,  20,0.5514
2004,   5,  21,0.3592
2004,   5,  22,0.2507
2004,   5,  23,0.3610
2004,   5,  24,0.3330
2004,   5,  25,0.0373
2004,   5,  26,0.0544
2004,   5,  27,0.0681
2004,   5,  28,0.1694
2004,   5,  29,1.4292
2004,   5,  30,1.3107
2004,   5,  31,1.1698
2004,   6,   1,0.9260
2004,   6,   2,1.2965
2004,   6,   3,1.0129
2004,   6,   4,1.1739
2004,   6,   5,0.7938
2004,   6,   6,1.5329
2004,   6,   7,1.0297
2004,   6,   8,1.0755
2004,   6,   9,0.6442
2004,   6,  10,0.3262
2004,   6,  11,1.0585
2004,   6,  12,1.2985
2004,   6,  13,1.5108
2004,   6,  14,1.1865
2004,   6,  15,1.0311
2004,   6,  16,-0.1290
2004,   6,  17,-0.2812
2004,   6,  18,-0.1559
2004,   6,  19,0.0289
2004,   6,  20,0.5621
2004,   6,  21,0.8866
2004,   6,  22,1.0802
2004,   6,  23,0.5736
2004,   6,  24,0.6433
2004,   6,  25,0.6376
2004,   6,  26,0.8853
2004,   6,  27,1.0268
2004,   6,  28,0.1316
2004,   6,  29,-0.3186
2004,   6,  30,-0.0358
2004,   7,   1,0.2911
2004,   7,   2,0.6827
2004,   7,   3,0.6823
2004,   7,   4,0.2909
2004,   7,   5,-0.0643
2004,   7,   6,-0.0922
2004,   7,   7,-0.1124
2004,   7,   8,-0.1711
2004,   7,   9,-0.2790
2004,   7,  10,0.3662
2004,   7,  11,0.9623
2004,   7,  12,1.1421
2004,   7,  13,0.8724
2004,   7,  14,0.7099
2004,   7,  15,0.8716
2004,   7,  16,1.0762
2004,   7,  17,0.7320
2004,   7,  18,0.5865
2004,   7,  19,0.5134
2004,   7,  20,0.8498
2004,   7,  21,1.0216
2004,   7,  22,0.5218
2004,   7,  23,0.2554
2004,   7,  24,0.1485
2004,   7,  25,0.3090
2004,   7,  26,0.1806
2004,   7,  27,0.2228
2004,   7,  28,-0.0503
2004,   7,  29,-0.0535
2004,   7,  30,0.1255
2004,   7,  31,0.4573
2004,   8,   1,0.4560
2004,   8,   2,0.2583
2004,   8,   3,0.4907
2004,   8,   4,1.0112
2004,   8,   5,1.0087
2004,   8,   6,0.8323
2004,   8,   7,0.8416
2004,   8,   8,0.3167
2004,   8,   9,0.3296
2004,   8,  10,0.8507
2004,   8,  11,0.6823
2004,   8,  12,0.0224
2004,   8,  13,-0.0419
2004,   8,  14,0.1123
2004,   8,  15,0.4648
2004,   8,  16,0.2960
2004,   8,  17,0.6136
2004,   8,  18,0.9026
2004,   8,  19,0.1958
2004,   8,  20,-0.2192
2004,   8,  21,-0.0910
2004,   8,  22,-0.0169
2004,   8,  23,0.0999
2004,   8,  24,0.3344
2004,   8,  25,0.3737
2004,   8,  26,0.9759
2004,   8,  27,0.7561
2004,   8,  28,0.1006
2004,   8,  29,-0.0907
2004,   8,  30,-0.0070
2004,   8,  31,0.0811
2004,   9,   1,0.5828
2004,   9,   2,1.2271
2004,   9,   3,1.1435
2004,   9,   4,0.3930
2004,   9,   5,0.1730
2004,   9,   6,0.1453
2004,   9,   7,0.2471
2004,   9,   8,0.4543
2004,   9,   9,1.1840
2004,   9,  10,0.8088
2004,   9,  11,0.9647
2004,   9,  12,0.5788
2004,   9,  13,0.5211
2004,   9,  14,0.8800
2004,   9,  15,1.0193
2004,   9,  16,1.5434
2004,   9,  17,0.9802
2004,   9,  18,0.5000
2004,   9,  19,0.3657
2004,   9,  20,0.4660
2004,   9,  21,0.6099
2004,   9,  22,0.5238
2004,   9,  23,0.3353
2004,   9,  24,0.3355
2004,   9,  25,1.1719
2004,   9,  26,1.0678
2004,   9,  27,1.2896
2004,   9,  28,0.0604
2004,   9,  29,0.0900
2004,   9,  30,0.8198
2004,  10,   1,0.1276
2004,  10,   2,0.3433
2004,  10,   3,0.2970
2004,  10,   4,0.3603
2004,  10,   5,0.9478
2004,  10,   6,1.1439
2004,  10,   7,0.9747
2004,  10,   8,0.7967
2004,  10,   9,1.4342
2004,  10,  10,1.6147
2004,  10,  11,0.3939
2004,  10,  12,0.0570
2004,  10,  13,0.2305
2004,  10,  14,-0.0973
2004,  10,  15,-0.0309
2004,  10,  16,-0.5765
2004,  10,  17,-0.2396
2004,  10,  18,-0.0393
2004,  10,  19,-1.2191
2004,  10,  20,-0.0726
2004,  10,  21,0.3658
2004,  10,  22,0.2948
2004,  10,  23,0.0252
2004,  10,  24,0.5734
2004,  10,  25,1.0858
2004,  10,  26,-0.1376
2004,  10,  27,-0.1302
2004,  10,  28,0.3062
2004,  10,  29,0.0215
2004,  10,  30,0.7323
2004,  10,  31,0.9174
2004,  11,   1,0.5189
2004,  11,   2,-0.0147
2004,  11,   3,1.3322
2004,  11,   4,0.0971
2004,  11,   5,-0.4993
2004,  11,   6,0.1834
2004,  11,   7,0.0105
2004,  11,   8,0.0548
2004,  11,   9,-0.0214
2004,  11,  10,-0.7488
2004,  11,  11,-0.2025
2004,  11,  12,0.2334
2004,  11,  13,0.9082
2004,  11,  14,0.1068
2004,  11,  15,0.0609
2004,  11,  16,0.1212
2004,  11,  17,0.0900
2004,  11,  18,0.4792
2004,  11,  19,1.2980
2004,  11,  20,0.4760
2004,  11,  21,0.9041
2004,  11,  22,0.4364
2004,  11,  23,0.1305
2004,  11,  24,0.4349
2004,  11,  25,0.6408
2004,  11,  26,0.2010
2004,  11,  27,1.1281
2004,  11,  28,1.7204
2004,  11,  29,0.3034
2004,  11,  30,0.0733
2004,  12,   1,0.3870
2004,  12,   2,0.2826
2004,  12,   3,-0.1377
2004,  12,   4,0.0148
2004,  12,   5,-0.5274
2004,  12,   6,0.5114
2004,  12,   7,-1.0896
2004,  12,   8,-0.5901
2004,  12,   9,-0.2069
2004,  12,  10,0.2638
2004,  12,  11,0.0365
2004,  12,  12,-0.2934
2004,  12,  13,-0.3171
2004,  12,  14,0.1080
2004,  12,  15,-0.0294
2004,  12,  16,0.0871
2004,  12,  17,-0.1751
2004,  12,  18,-0.0751
2004,  12,  19,0.1182
2004,  12,  20,0.8694
2004,  12,  21,0.6976
2004,  12,  22,0.1374
2004,  12,  23,-0.0183
2004,  12,  24,-0.1106
2004,  12,  25,-0.1229
2004,  12,  26,-0.6246
2004,  12,  27,-1.6710
2004,  12,  28,-0.4222
2004,  12,  29,-0.1100
2004,  12,  30,-1.1213
2004,  12,  31,0.2122
2005,   1,   1,0.1952
2005,   1,   2,-0.1186
2005,   1,   3,0.0790
2005,   1,   4,0.0555
2005,   1,   5,-0.2322
2005,   1,   6,-0.1916
2005,   1,   7,-2.6445
2005,   1,   8,0.0810
2005,   1,   9,-0.0501
2005,   1,  10,-0.0830
2005,   1,  11,1.1505
2005,   1,  12,0.5463
2005,   1,  13,-0.0495
2005,   1,  14,-0.1646
2005,   1,  15,-0.3091
2005,   1,  16,0.0424
2005,   1,  17,0.2436
2005,   1,  18,0.2308
2005,   1,  19,-0.1365
2005,   1,  20,-0.0623
2005,   1,  21,0.1112
2005,   1,  22,0.0755
2005,   1,  23,-0.1614
2005,   1,  24,-0.2931
2005,   1,  25,-1.2095
2005,   1,  26,-0.6748
2005,   1,  27,-0.2289
2005,   1,  28,-0.5595
2005,   1,  29,0.9551
2005,   1,  30,0.5421
2005,   1,  31,0.6432
2005,   2,   1,0.0819
2005,   2,   2,0.0162
2005,   2,   3,-0.0652
2005,   2,   4,0.0232
2005,   2,   5,1.1708
2005,   2,   6,2.1219
2005,   2,   7,0.7673
2005,   2,   8,0.0921
2005,   2,   9,0.0367
2005,   2,  10,-0.2215
2005,   2,  11,-0.1692
2005,   2,  12,0.0057
2005,   2,  13,-0.0902
2005,   2,  14,-0.6693
2005,   2,  15,-1.3647
2005,   2,  16,-0.8372
2005,   2,  17,-0.2871
2005,   2,  18,-0.4461
2005,   2,  19,-0.7092
2005,   2,  20,-0.8641
2005,   2,  21,-1.9068
2005,   2,  22,-0.7265
2005,   2,  23,0.5743
2005,   2,  24,0.3688
2005,   2,  25,0.2296
2005,   2,  26,0.3601
2005,   2,  27,-0.9720
2005,   2,  28,-0.4006
2005,   3,   1,0.0194
2005,   3,   2,-0.4474
2005,   3,   3,0.1167
2005,   3,   4,0.1989
2005,   3,   5,1.0539
2005,   3,   6,0.4902
2005,   3,   7,0.8693
2005,   3,   8,0.6915
2005,   3,   9,0.7102
2005,   3,  10,0.9997
2005,   3,  11,0.2707
2005,   3,  12,-0.0806
2005,   3,  13,0.0762
2005,   3,  14,0.5049
2005,   3,  15,0.0810
2005,   3,  16,0.0205
2005,   3,  17,0.0058
2005,   3,  18,-0.6522
2005,   3,  19,-1.5503
2005,   3,  20,0.1364
2005,   3,  21,-0.1301
2005,   3,  22,-0.8668
2005,   3,  23,1.3119
2005,   3,  24,0.2719
2005,   3,  25,1.0145
2005,   3,  26,0.4964
2005,   3,  27,-0.1956
2005,   3,  28,0.7310
2005,   3,  29,1.0290
2005,   3,  30,1.5838
2005,   3,  31,0.7112
2005,   4,   1,0.2820
2005,   4,   2,1.3710
2005,   4,   3,0.6349
2005,   4,   4,0.7139
2005,   4,   5,0.4593
2005,   4,   6,0.2233
2005,   4,   7,0.2335
2005,   4,   8,0.6203
2005,   4,   9,2.0942
2005,   4,  10,1.7440
2005,   4,  11,1.1212
2005,   4,  12,1.1222
2005,   4,  13,0.8497
2005,   4,  14,1.9000
2005,   4,  15,1.9965
2005,   4,  16,1.5147
2005,   4,  17,1.1315
2005,   4,  18,2.3572
2005,   4,  19,1.6299
2005,   4,  20,0.4796
2005,   4,  21,0.6882
2005,   4,  22,-0.0348
2005,   4,  23,-0.8833
2005,   4,  24,-0.0173
2005,   4,  25,0.1743
2005,   4,  26,0.1861
2005,   4,  27,-0.5026
2005,   4,  28,-0.3651
2005,   4,  29,0.1831
2005,   4,  30,0.4400
2005,   5,   1,0.1340
2005,   5,   2,0.2012
2005,   5,   3,0.4332
2005,   5,   4,0.2185
2005,   5,   5,0.0712
2005,   5,   6,0.3143
2005,   5,   7,0.2052
2005,   5,   8,-0.4049
2005,   5,   9,-0.0194
2005,   5,  10,0.6353
2005,   5,  11,1.2217
2005,   5,  12,1.1870
2005,   5,  13,1.2140
2005,   5,  14,0.9066
2005,   5,  15,0.4213
2005,   5,  16,0.6393
2005,   5,  17,0.5056
2005,   5,  18,-0.5940
2005,   5,  19,-0.2157
2005,   5,  20,0.4635
2005,   5,  21,1.5444
2005,   5,  22,1.9269
2005,   5,  23,2.3429
2005,   5,  24,1.7538
2005,   5,  25,0.1981
2005,   5,  26,0.0977
2005,   5,  27,0.6752
2005,   5,  28,0.6008
2005,   5,  29,0.3194
2005,   5,  30,0.4912
2005,   5,  31,0.9067
2005,   6,   1,1.8334
2005,   6,   2,1.8813
2005,   6,   3,1.6141
2005,   6,   4,1.2422
2005,   6,   5,1.5907
2005,   6,   6,1.3043
2005,   6,   7,0.8177
2005,   6,   8,0.1363
2005,   6,   9,0.2764
2005,   6,  10,0.6561
2005,   6,  11,1.1281
2005,   6,  12,1.3961
2005,   6,  13,1.6167
2005,   6,  14,1.6276
2005,   6,  15,0.8249
2005,   6,  16,0.0505
2005,   6,  17,-0.2483
2005,   6,  18,-0.0109
2005,   6,  19,0.0761
2005,   6,  20,0.2245
2005,   6,  21,0.3026
2005,   6,  22,0.8094
2005,   6,  23,0.5974
2005,   6,  24,0.0580
2005,   6,  25,0.0774
2005,   6,  26,0.3185
2005,   6,  27,0.6353
2005,   6,  28,0.3686
2005,   6,  29,0.3109
2005,   6,  30,0.2056
2005,   7,   1,0.2881
2005,   7,   2,0.3719
2005,   7,   3,0.7442
2005,   7,   4,1.0443
2005,   7,   5,1.4160
2005,   7,   6,1.0154
2005,   7,   7,1.1028
2005,   7,   8,0.6179
2005,   7,   9,0.4517
2005,   7,  10,0.6405
2005,   7,  11,1.3246
2005,   7,  12,1.5811
2005,   7,  13,0.7650
2005,   7,  14,0.0806
2005,   7,  15,0.2306
2005,   7,  16,0.1620
2005,   7,  17,0.0079
2005,   7,  18,0.1804
2005,   7,  19,0.4312
2005,   7,  20,0.2034
2005,   7,  21,0.0552
2005,   7,  22,0.3762
2005,   7,  23,0.7548
2005,   7,  24,0.0941
2005,   7,  25,0.5506
2005,   7,  26,0.2679
2005,   7,  27,0.0243
2005,   7,  28,0.0308
2005,   7,  29,0.0150
2005,   7,  30,0.0563
2005,   7,  31,0.2115
2005,   8,   1,0.9832
2005,   8,   2,1.2024
2005,   8,   3,0.5393
2005,   8,   4,0.0805
2005,   8,   5,0.3836
2005,   8,   6,0.5745
2005,   8,   7,0.4741
2005,   8,   8,0.3791
2005,   8,   9,0.1709
2005,   8,  10,0.0809
2005,   8,  11,0.3651
2005,   8,  12,0.1673
2005,   8,  13,0.2756
2005,   8,  14,0.0752
2005,   8,  15,0.0009
2005,   8,  16,0.1366
2005,   8,  17,0.2212
2005,   8,  18,0.0457
2005,   8,  19,0.2549
2005,   8,  20,0.7042
2005,   8,  21,1.5391
2005,   8,  22,1.3747
2005,   8,  23,0.5183
2005,   8,  24,0.0151
2005,   8,  25,-0.0405
2005,   8,  26,0.3510
2005,   8,  27,0.6978
2005,   8,  28,0.5009
2005,   8,  29,1.1298
2005,   8,  30,0.8818
2005,   8,  31,0.4168
2005,   9,   1,-0.1169
2005,   9,   2,0.1383
2005,   9,   3,0.8190
2005,   9,   4,0.6987
2005,   9,   5,0.4973
2005,   9,   6,0.8946
2005,   9,   7,0.6969
2005,   9,   8,0.0305
2005,   9,   9,0.0027
2005,   9,  10,0.5730
2005,   9,  11,0.6410
2005,   9,  12,0.3870
2005,   9,  13,0.4500
2005,   9,  14,0.4588
2005,   9,  15,0.6957
2005,   9,  16,0.2703
2005,   9,  17,0.6218
2005,   9,  18,0.9012
2005,   9,  19,0.8896
2005,   9,  20,-0.0223
2005,   9,  21,0.1021
2005,   9,  22,0.5729
2005,   9,  23,1.0750
2005,   9,  24,0.5046
2005,   9,  25,0.3158
2005,   9,  26,-0.0126
2005,   9,  27,0.1303
2005,   9,  28,0.8856
2005,   9,  29,0.6251
2005,   9,  30,0.6639
2005,  10,   1,0.6123
2005,  10,   2,0.9317
2005,  10,   3,0.5816
2005,  10,   4,1.0612
2005,  10,   5,0.7203
2005,  10,   6,1.0213
2005,  10,   7,1.2140
2005,  10,   8,0.9226
2005,  10,   9,0.3135
2005,  10,  10,0.4516
2005,  10,  11,0.2970
2005,  10,  12,0.4648
2005,  10,  13,0.4854
2005,  10,  14,0.1838
2005,  10,  15,0.1931
2005,  10,  16,1.0253
2005,  10,  17,0.1435
2005,  10,  18,-0.4778
2005,  10,  19,-0.3080
2005,  10,  20,0.5857
2005,  10,  21,0.8567
2005,  10,  22,0.6855
2005,  10,  23,0.4429
2005,  10,  24,0.2022
2005,  10,  25,-0.0071
2005,  10,  26,-0.0740
2005,  10,  27,0.0968
2005,  10,  28,-0.2301
2005,  10,  29,0.2223
2005,  10,  30,0.6418
2005,  10,  31,0.5426
2005,  11,   1,0.7099
2005,  11,   2,0.2547
2005,  11,   3,0.0197
2005,  11,   4,-0.0491
2005,  11,   5,0.4922
2005,  11,   6,0.4046
2005,  11,   7,-0.1263
2005,  11,   8,0.0706
2005,  11,   9,-0.1451
2005,  11,  10,-0.0302
2005,  11,  11,0.1992
2005,  11,  12,0.6351
2005,  11,  13,1.1155
2005,  11,  14,1.5510
2005,  11,  15,0.5233
2005,  11,  16,-0.1321
2005,  11,  17,-0.0222
2005,  11,  18,-0.1346
2005,  11,  19,-0.0351
2005,  11,  20,0.0782
2005,  11,  21,-0.0592
2005,  11,  22,0.1378
2005,  11,  23,0.3419
2005,  11,  24,0.5658
2005,  11,  25,0.1438
2005,  11,  26,1.8159
2005,  11,  27,0.7194
2005,  11,  28,0.1590
2005,  11,  29,-0.7680
2005,  11,  30,0.1174
2005,  12,   1,-0.8065
2005,  12,   2,0.5414
2005,  12,   3,0.9620
2005,  12,   4,0.3757
2005,  12,   5,0.0742
2005,  12,   6,0.2790
2005,  12,   7,0.3125
2005,  12,   8,-0.0942
2005,  12,   9,-0.2841
2005,  12,  10,-0.1320
2005,  12,  11,0.0485
2005,  12,  12,0.6310
2005,  12,  13,0.0378
2005,  12,  14,0.0997
2005,  12,  15,-0.0353
2005,  12,  16,0.4778
2005,  12,  17,-0.7674
2005,  12,  18,-2.7196
2005,  12,  19,-1.8458
2005,  12,  20,-0.5507
2005,  12,  21,-0.3984
2005,  12,  22,-0.4730
2005,  12,  23,-0.0320
2005,  12,  24,-0.3029
2005,  12,  25,-0.2158
2005,  12,  26,-0.1134
2005,  12,  27,-0.3777
